PersonId,Matriculated,RegionPrefLevel,RequestedRegionalReassignment,Ethnicity,Senior2007,CumulativeGPA,SpecialEducationPrefLevel,BilingualPreferred,Gender,ReceivedPellGrants,PrimarySubject,GradeLevel,IsMathMajorMinor,IsScienceMajorMinor,IsEngineeringMajorMinor,IsMathSciorEngMajorMinor,Contacted
1566518,1,1,0,1,1,3.9,1,0,1,0,3,2,0,0,0,0,0
1632849,1,1,0,6,1,3.2,1,1,1,1,1,1,0,0,0,0,1
1626924,1,1,0,1,1,3.8,1,0,0,0,12,3,0,0,0,0,0
1661103,1,2,0,1,1,3.8,3,0,0,0,1,2,0,0,0,0,1
1284767,1,1,0,3,1,3.5,1,0,0,1,1,1,0,0,0,0,1
1666104,1,1,0,1,0,3.9,1,0,1,0,11,3,0,1,0,1,0
1597936,1,1,1,4,1,3.8,3,1,0,0,13,1,0,0,0,0,1
1645998,1,1,0,1,0,3.9,1,0,0,0,1,1,0,0,0,0,1
1651465,1,1,0,1,1,3.8,1,0,0,0,2,2,0,1,0,1,0
1670022,1,1,0,3,0,3.2,3,0,0,0,10,2,0,0,0,0,1
1631673,1,1,0,5,1,3.9,1,1,1,0,5,2,0,0,1,1,0
1572399,1,1,0,1,1,4,2,0,0,0,10,1,0,0,0,0,0
1356948,1,1,0,3,1,2.9,1,0,0,2,1,1,0,0,0,0,0
1588653,1,1,0,1,1,3.9,1,1,0,0,12,2,0,0,0,0,1
1666249,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1666321,1,1,0,3,0,3.5,1,1,0,0,3,3,0,0,0,0,0
1634711,1,1,0,1,1,3.8,3,0,0,0,20,2,0,0,0,0,0
1307402,1,1,0,1,1,3.1,3,1,0,0,10,1,0,1,0,1,1
1624182,1,1,0,1,1,3.2,1,0,0,0,1,1,0,0,0,0,0
1488718,0,1,0,1,1,3.9,1,0,0,0,9,3,0,0,0,0,1
1351733,1,1,0,2,1,3,3,0,1,0,1,1,0,0,0,0,1
1502146,1,1,0,1,1,4,1,0,1,0,15,2,0,0,0,0,0
1586156,1,1,0,1,1,4,1,0,0,0,13,1,0,0,0,0,0
1624908,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,1
1607943,1,1,0,1,1,3.8,1,0,0,2,11,3,0,1,0,1,0
1620690,1,1,0,3,1,3.2,3,0,0,0,1,1,0,0,0,0,0
1572896,1,1,0,3,1,3.2,1,0,0,0,1,1,0,0,0,0,1
1638862,1,1,0,3,1,3,1,0,0,1,1,1,0,0,0,0,1
1601899,1,1,0,4,1,3.6,3,1,0,0,1,1,0,0,0,0,1
1645604,1,1,0,1,0,3.9,1,0,0,0,12,2,0,0,0,0,0
1642116,0,1,0,1,0,3.8,1,0,1,0,4,2,0,1,0,1,0
1522080,1,1,0,4,1,3.1,3,0,0,0,10,1,0,0,0,0,0
1539008,1,1,0,1,0,3.5,3,0,0,0,10,2,0,0,0,0,0
1475211,1,1,0,1,1,3.7,1,0,0,1,1,1,0,0,0,0,0
1644115,1,1,0,3,1,3,3,0,0,1,10,1,0,0,0,0,0
1655084,1,1,0,7,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1634698,1,1,0,1,1,4,1,1,1,0,14,3,0,0,0,0,1
1591703,1,1,0,1,1,3.7,1,0,0,0,1,1,0,0,0,0,0
1662372,1,1,0,1,0,3.7,2,0,0,0,10,1,0,0,0,0,1
1645981,1,1,0,5,1,2.9,1,1,0,0,13,1,0,0,0,0,0
1663036,1,2,0,1,1,4,1,1,0,0,2,2,0,0,0,0,0
1658081,0,1,0,5,1,3.1,1,1,0,2,1,1,0,0,0,0,0
1595634,1,1,0,2,1,3.7,3,0,1,1,9,2,0,1,0,1,1
1639061,1,1,0,1,1,3.4,1,0,0,0,11,3,0,1,0,1,0
1529845,1,1,0,1,1,3.9,1,0,0,0,12,2,0,0,0,0,0
1524215,1,1,0,6,1,3.7,1,0,0,0,12,2,0,0,0,0,1
1541034,1,1,0,4,1,3.2,1,0,1,0,13,1,0,0,0,0,0
1666277,1,1,0,2,1,3.7,1,0,1,0,15,2,0,0,0,0,0
1584536,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1560140,1,1,0,1,1,3.9,1,1,1,0,8,3,1,0,0,1,1
1581964,1,1,1,1,1,4,3,0,0,0,10,2,0,0,0,0,0
1220665,1,1,0,1,1,3.4,1,0,0,0,1,1,0,0,0,0,0
1666097,1,1,0,5,1,3.3,1,1,0,0,13,1,0,0,0,0,1
1668554,1,1,0,5,1,3.8,1,1,1,1,1,1,0,0,0,0,1
1670185,1,1,0,3,1,2.8,1,0,1,2,2,2,0,1,0,1,1
1524688,1,1,0,3,1,2.6,1,0,1,0,5,2,0,0,0,0,1
1489469,1,1,0,1,1,3.7,1,0,1,0,3,2,0,0,0,0,0
1537722,0,1,0,1,1,3.5,1,0,0,0,12,3,0,0,0,0,0
1651434,1,1,0,1,1,3.7,3,0,0,0,3,3,0,0,0,0,0
1634765,1,1,0,1,1,3.8,1,0,0,1,1,1,0,0,0,0,0
1670110,1,1,0,3,1,3,1,0,0,2,1,1,0,0,0,0,0
1612662,1,1,0,1,1,4,1,0,0,0,11,3,0,0,0,0,0
1575008,1,1,0,1,1,4,1,0,1,1,3,2,0,0,0,0,0
1645442,1,1,0,1,0,3.2,2,0,0,0,10,1,0,0,0,0,1
1529018,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1632089,1,1,0,5,1,3.8,1,1,0,1,1,1,0,0,0,0,0
1582856,1,1,0,1,0,4,1,0,1,0,5,2,0,0,1,1,0
1182760,1,1,0,1,1,3.5,1,0,1,0,12,2,0,0,0,0,0
1649678,1,1,0,1,1,3.7,3,0,0,0,10,1,0,0,0,0,0
1662439,1,1,0,1,1,3.5,1,0,1,0,1,1,0,0,0,0,1
1622757,1,1,1,3,1,3.5,3,0,0,1,10,2,0,0,0,0,0
1237705,1,1,0,1,1,3.6,3,0,0,0,10,2,0,0,0,0,0
1541128,1,1,0,2,1,4,3,0,0,0,13,1,0,0,0,0,0
1668456,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1638831,1,1,0,1,1,3.2,3,0,0,0,10,1,0,0,0,0,0
1616757,1,1,0,6,1,3.2,1,0,0,0,15,2,0,0,0,0,0
1666357,1,1,0,1,1,3.6,1,1,0,0,1,1,0,0,0,0,1
1546775,1,1,0,6,1,3.7,1,0,0,1,12,2,0,0,0,0,0
1531632,1,1,0,1,1,3,3,0,1,0,10,2,0,0,0,0,0
1663824,1,1,0,1,1,3.7,3,0,0,0,10,1,0,0,0,0,1
1666035,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,1
1630695,1,1,0,1,1,3.6,1,0,0,0,5,2,0,0,0,0,1
1633139,1,1,0,6,1,3.4,1,1,0,0,2,2,0,0,0,0,0
1658679,1,1,0,5,1,3.5,3,1,1,1,10,1,0,0,0,0,0
1616697,1,1,0,1,0,3.8,1,0,0,0,1,1,0,0,0,0,0
1525271,1,1,0,5,1,3.9,1,0,0,0,12,2,0,0,0,0,0
1664031,0,1,0,2,1,3.3,1,0,0,0,12,2,0,0,0,0,0
1655150,1,1,0,1,0,3.6,3,0,1,0,11,2,0,1,0,1,0
1437288,1,1,0,1,1,3.5,3,0,1,0,8,3,0,0,0,0,0
1526053,1,1,0,3,1,3.3,3,0,0,1,16,1,0,0,0,0,0
1474141,1,1,0,2,1,3.7,1,0,0,0,9,3,0,1,0,1,0
1514346,1,1,0,1,1,3.8,1,0,0,0,16,3,0,0,0,0,0
1632933,1,1,0,1,1,3.8,1,1,0,0,1,2,0,0,0,0,0
1639038,1,1,0,2,1,3.7,1,0,0,0,5,2,0,0,1,1,0
1582783,0,1,0,6,1,3.9,1,0,0,0,12,2,0,0,0,0,0
1649464,1,1,0,1,1,3.4,1,0,1,0,8,3,0,0,0,0,0
1599490,1,1,0,5,1,3.1,1,1,0,2,1,1,0,0,0,0,1
1651585,0,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1634640,1,1,0,1,1,3.2,3,0,0,1,10,1,0,0,0,0,0
1545202,1,1,0,1,1,4,1,0,0,0,1,1,0,0,0,0,0
1647818,1,1,0,1,1,4,3,1,0,0,10,1,0,0,0,0,0
1643371,1,1,0,1,1,3.7,1,0,1,0,1,1,0,0,0,0,0
1596795,1,2,0,1,1,3,1,0,1,0,5,2,0,0,0,0,1
1473293,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1580763,1,1,0,3,1,2.8,1,0,0,0,12,2,0,0,0,0,0
1668611,1,1,0,3,0,3.2,3,0,0,2,5,2,0,0,0,0,1
1440205,0,1,0,1,1,3.9,1,0,1,0,16,1,0,0,0,0,0
1586008,1,1,0,1,1,3.7,3,0,0,0,1,1,0,0,0,0,1
1541085,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1330346,1,1,0,3,1,3.8,1,0,0,1,12,2,0,0,0,0,1
1664221,1,1,0,3,1,3.4,1,0,0,1,1,1,0,0,0,0,0
1623301,0,1,0,3,1,3.3,3,0,0,0,10,2,0,1,0,1,0
1584841,1,1,0,1,1,3.9,1,0,1,0,1,1,0,0,0,0,0
1609140,1,1,0,1,1,3.7,1,0,0,0,3,3,0,0,0,0,0
1560558,1,1,0,1,1,3.4,1,0,0,0,1,1,0,0,0,0,0
1664159,1,1,0,2,1,3.8,1,0,0,0,8,3,1,0,0,1,1
1596752,1,1,0,1,1,3.1,3,0,0,0,10,1,0,0,0,0,1
1407478,1,1,0,4,1,3.8,1,1,0,0,14,2,0,0,0,0,0
1586639,1,2,0,1,1,3.7,1,0,0,0,2,2,0,0,0,0,0
1633164,0,1,0,5,1,3.8,1,1,1,0,3,2,0,0,0,0,0
1510076,1,1,0,1,1,3.4,3,0,0,0,12,2,0,0,0,0,1
1651479,0,2,0,3,1,3.3,3,0,0,0,16,3,0,0,0,0,1
1541720,1,1,0,1,1,4,3,0,0,0,12,2,0,0,0,0,0
1599105,1,1,0,4,1,2.8,1,1,0,0,1,1,0,0,0,0,0
1593729,1,1,0,1,1,3.4,3,0,0,1,10,1,0,0,0,0,0
1579304,1,1,0,1,1,3.2,3,0,0,0,10,3,0,0,0,0,0
1409924,1,1,0,1,1,3.2,1,0,0,0,12,2,0,0,0,0,1
1634714,1,1,0,1,1,3.9,1,0,0,0,12,2,0,0,0,0,0
1635927,1,1,0,1,1,3.2,1,1,0,0,15,2,0,0,0,0,0
1439817,1,1,0,2,1,3.7,1,0,1,2,5,2,0,0,0,0,0
1586335,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1522903,1,1,0,1,1,3.9,3,0,0,0,1,1,0,0,0,0,0
1658538,1,1,0,1,1,4,3,0,0,0,1,1,0,0,0,0,0
1637444,1,1,0,2,1,3.8,1,0,1,0,5,2,0,1,1,1,0
1617063,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1530264,0,1,0,1,1,3.9,3,1,1,0,10,1,0,0,0,0,0
1231682,0,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1632842,1,1,0,1,0,3.4,1,1,1,0,11,2,0,1,0,1,0
1403437,0,1,0,1,1,3.9,1,0,1,1,1,1,0,0,0,0,0
1499217,1,1,0,1,1,3.5,3,1,0,0,10,1,0,0,0,0,0
1562653,0,2,0,3,1,3.1,3,0,0,0,1,1,0,0,0,0,0
1661251,0,1,0,3,0,3.1,1,0,0,1,1,1,0,0,0,0,0
1611084,0,1,0,5,1,3.4,1,1,0,0,1,1,0,0,0,0,0
1394134,0,1,0,2,1,3.1,1,0,1,0,5,2,0,0,1,1,0
1436277,0,1,0,2,1,3.6,3,0,0,0,1,1,0,0,0,0,1
1664357,1,1,0,1,1,3.9,3,0,0,0,10,1,0,0,0,0,0
1429088,1,1,0,1,1,3.9,1,0,1,0,5,2,1,0,0,1,0
1533462,1,1,0,1,1,4,3,0,1,0,1,1,0,0,0,0,1
1616606,1,1,0,2,1,3.6,3,0,0,0,2,2,0,1,0,1,0
1666491,1,2,0,1,1,3.7,1,0,0,0,13,1,0,0,0,0,0
1526449,1,1,0,1,1,3.7,1,0,0,0,2,2,0,0,0,0,0
1590226,1,1,0,1,1,3.4,3,0,0,0,15,2,0,0,0,0,1
1666351,1,1,1,1,0,3.5,1,0,0,1,1,1,0,0,0,0,0
1601347,1,1,1,1,1,3.4,1,0,1,0,2,2,0,1,0,1,0
1638660,1,1,0,1,0,4,1,0,0,0,13,1,0,0,0,0,0
1579800,1,1,0,1,1,3.5,1,0,0,0,6,3,0,1,0,1,0
1467236,1,1,0,1,1,3.7,1,0,1,0,2,2,0,1,0,1,0
1522678,1,1,0,4,1,3.4,3,0,0,0,1,1,0,0,0,0,0
1665985,0,1,0,1,1,3.5,3,0,0,0,10,1,0,0,0,0,0
1662071,1,1,0,1,1,3.7,1,0,0,0,12,3,0,0,0,0,0
1537916,1,1,0,3,1,3.3,1,0,1,1,12,3,0,0,0,0,1
1585860,1,1,0,1,1,4,3,0,0,0,1,1,0,0,0,0,0
1662110,0,1,0,1,0,3.9,2,0,0,0,10,1,0,0,0,0,0
1614921,0,1,0,2,1,3.3,3,0,0,0,11,3,0,1,0,1,0
1569580,1,1,0,1,1,3.9,3,1,0,0,7,1,0,0,0,0,0
1636688,1,1,0,1,1,3.7,3,0,0,0,10,1,0,0,0,0,0
1339845,1,1,0,5,1,3,1,0,0,1,8,2,0,0,0,0,0
1632909,1,1,0,1,1,3.1,1,0,0,0,2,2,0,1,0,1,0
1532446,1,2,1,3,1,3.6,1,0,1,2,12,2,0,0,0,0,0
1609177,1,1,0,1,1,3.9,1,0,0,0,15,2,0,0,0,0,0
1628858,1,1,0,5,0,3.3,1,1,0,1,15,2,0,0,0,0,0
1235160,1,1,0,3,1,3.5,1,0,1,1,5,2,0,0,1,1,0
1524381,1,1,0,2,1,3.6,1,0,1,0,8,3,0,0,0,0,0
1634703,1,1,0,1,1,3.5,1,1,0,0,12,2,0,0,0,0,0
1154953,1,1,0,3,1,3.5,3,1,0,0,1,1,0,0,0,0,1
1628902,1,1,0,2,1,3.2,1,1,1,0,3,2,0,0,0,0,0
1602359,1,1,0,1,1,3.7,1,0,1,0,3,2,0,0,0,0,1
1623704,1,1,0,1,1,3.6,3,0,1,1,10,2,0,1,0,1,0
1657230,1,1,0,1,1,3.7,1,1,0,0,8,3,1,0,0,1,0
1669355,1,1,0,1,0,3.5,1,1,0,0,1,1,0,0,0,0,0
1366136,0,1,0,1,1,3.7,1,0,0,0,1,1,0,0,0,0,0
1355551,1,1,0,5,1,3.6,1,1,0,0,1,1,0,0,0,0,0
1406774,1,1,0,1,1,3.3,1,0,1,0,5,2,0,0,0,0,0
1660812,1,1,0,1,0,3.8,1,0,0,2,11,2,0,1,0,1,0
1610819,0,1,0,5,1,3.4,1,1,0,2,1,1,0,0,0,0,0
1646032,1,1,0,1,1,3.7,3,0,0,0,13,1,0,0,0,0,0
1560700,1,1,0,1,1,3.6,1,1,0,0,1,1,0,0,0,0,0
1626218,1,1,0,1,1,3.9,3,0,1,0,21,1,0,0,0,0,0
1670025,1,1,0,3,1,3.9,2,0,0,0,10,3,0,0,0,0,0
1336162,1,1,0,1,1,3.6,1,0,1,0,11,3,0,0,0,0,0
1461599,1,1,0,1,1,3.3,1,0,1,0,16,1,0,0,0,0,0
1603119,1,1,0,3,0,3.2,3,1,0,0,10,1,0,0,0,0,1
1288109,1,1,0,3,1,3.1,3,0,0,2,1,1,0,0,0,0,0
1584421,1,1,0,1,1,3.8,1,0,0,0,16,1,0,0,0,0,1
1549724,1,1,0,3,1,3.2,1,0,0,1,11,2,0,0,0,0,1
1647973,1,1,0,2,1,3.8,1,0,1,0,1,1,0,0,0,0,0
1596839,1,1,0,6,1,3.1,3,0,0,0,9,3,0,1,0,1,0
1559861,0,1,0,1,1,3.9,1,0,1,0,16,1,0,0,0,0,1
1654117,1,1,0,1,1,3.9,1,1,0,0,5,2,0,0,0,0,0
1664308,0,1,0,2,1,3.3,3,0,0,0,10,1,0,1,0,1,0
1539935,1,1,0,1,1,3.6,3,0,0,0,10,1,0,0,0,0,1
1563616,0,2,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1512027,0,1,0,1,1,3,1,0,0,0,2,3,0,1,0,1,0
1670298,1,1,0,1,1,3.7,1,1,0,0,1,1,0,0,0,0,0
1669272,1,1,0,1,1,3.9,3,0,1,0,10,1,0,0,0,0,0
1548768,1,1,1,1,1,4,1,0,0,0,3,2,0,0,0,0,0
1669220,0,3,0,3,0,3.5,1,0,1,0,19,1,0,0,0,0,0
1389178,0,1,0,1,1,3.7,1,1,0,0,1,1,0,0,0,0,0
1522649,0,1,0,1,1,4,1,0,0,0,2,2,0,0,0,0,0
1383323,1,1,0,3,1,3,1,0,1,0,8,2,0,0,0,0,0
1589262,1,1,0,1,0,4,3,0,0,0,1,1,0,0,0,0,0
1665887,1,2,0,3,1,2.8,1,0,0,1,8,3,0,0,0,0,0
1661187,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1619462,0,1,0,1,1,3.7,3,0,0,0,10,1,0,0,0,0,0
1533534,0,1,0,1,1,4,3,0,0,1,10,1,0,0,0,0,0
1442236,1,3,1,2,1,4,3,0,0,2,1,1,0,0,0,0,1
1646741,1,1,0,1,1,3.8,3,0,1,0,5,2,1,1,1,1,0
1563637,0,1,0,2,1,3.6,1,0,0,1,17,3,0,1,0,1,0
1643913,1,1,0,1,0,3.5,1,1,0,0,3,2,0,0,0,0,0
1638861,1,1,0,3,0,3.8,1,0,0,2,1,1,0,0,0,0,0
1598314,1,1,1,1,1,3.3,1,1,0,0,16,1,0,0,0,0,0
1549382,1,1,1,3,1,3.3,1,0,0,1,13,1,0,0,0,0,0
1397135,0,1,0,1,1,3.6,3,0,0,0,10,1,0,0,0,0,0
1666201,1,1,1,3,0,2.9,1,0,0,2,1,1,0,0,0,0,0
1589543,0,1,0,1,1,3.7,1,0,0,0,12,2,0,0,0,0,0
1588334,1,1,0,1,1,3.8,3,0,1,0,8,3,0,0,0,0,0
1645451,1,1,0,1,1,3.5,1,0,1,0,1,1,0,0,0,0,0
1560205,1,1,1,1,1,3.7,3,0,0,0,1,1,0,0,0,0,0
1510016,1,1,1,1,1,3.6,3,0,0,0,10,1,0,0,0,0,0
1483663,1,1,0,1,1,3.3,1,0,0,0,9,2,0,0,0,0,0
1343812,1,1,1,1,1,3.9,1,0,0,0,12,2,0,0,0,0,0
1596025,1,1,0,1,1,3.2,1,0,0,0,8,3,0,0,0,0,0
1573762,1,1,0,1,1,3.3,1,1,0,0,5,2,0,0,0,0,0
1550677,0,1,0,3,1,4,1,0,0,1,1,1,0,0,0,0,0
1603541,1,2,0,3,1,3.2,1,0,1,0,3,3,0,0,0,0,0
1544005,1,1,0,1,1,3.4,3,0,0,0,1,1,0,0,0,0,0
1614204,1,1,0,3,1,3.5,1,0,1,0,13,1,0,0,0,0,0
1615203,0,1,1,5,1,3.7,1,1,0,1,13,1,0,0,0,0,0
1392529,1,1,0,5,1,3.5,1,1,1,1,12,2,0,0,0,0,0
1543644,0,1,0,1,1,3.7,3,0,0,0,1,1,0,0,0,0,0
1529191,0,1,0,1,1,3.1,1,0,0,1,13,1,0,0,0,0,0
1643102,0,1,0,1,1,3.8,1,0,0,0,12,2,0,0,0,0,0
1528371,1,3,1,1,1,3.5,1,0,0,0,2,2,0,0,0,0,0
1682085,0,1,0,1,1,3.6,3,0,0,0,5,2,0,0,0,0,0
1659309,1,1,0,1,1,3.8,3,0,1,0,10,1,0,0,0,0,0
1649714,1,1,0,4,1,3.8,1,1,1,1,1,1,0,0,0,0,0
1685188,1,1,0,1,0,3.7,1,0,0,2,12,3,0,0,0,0,0
1685939,1,1,0,1,1,3.5,1,0,0,0,1,1,0,0,0,0,0
1655749,1,1,0,1,1,3.6,1,0,0,1,1,1,0,0,0,0,0
1550257,1,1,0,1,1,3.6,3,0,1,0,10,1,0,0,0,0,0
1680649,1,1,0,1,0,3.5,3,0,1,0,12,3,0,0,0,0,0
1619713,0,1,0,3,1,3,1,0,1,2,2,3,0,1,0,1,0
1686890,1,1,0,1,0,3.8,3,0,1,0,10,1,0,0,0,0,0
1579481,1,1,0,3,0,3.2,2,0,0,1,10,2,0,0,0,0,0
1682025,1,1,0,1,1,3.9,1,0,1,0,12,3,0,0,0,0,0
1579528,0,1,0,6,1,2.9,1,0,0,2,1,1,0,0,0,0,0
1681867,1,2,0,3,1,2.9,1,0,0,0,1,1,0,0,0,0,0
1582893,0,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,1
1680542,1,1,0,1,1,3.5,1,0,1,0,13,1,0,0,0,0,0
1656609,1,1,0,1,1,3.7,1,0,1,0,15,2,0,0,0,0,0
1636131,1,1,0,1,1,3.8,1,1,0,0,8,3,0,1,0,1,0
1480173,1,2,0,3,1,2.9,3,0,0,2,3,3,0,0,0,0,0
1446217,0,1,0,6,1,3.5,1,0,0,2,1,1,0,0,0,0,0
1684346,1,1,0,5,1,3.2,1,0,0,1,1,1,0,0,0,0,0
1546474,1,1,0,4,1,3.3,3,0,1,2,13,1,0,0,0,0,0
1682838,1,1,0,5,0,3.8,3,1,1,0,1,1,0,0,0,0,0
1685055,1,1,0,1,1,3.8,3,1,0,0,1,1,0,0,0,0,0
1676927,1,1,1,1,1,3.7,1,0,0,0,10,1,0,0,0,0,0
1687810,0,1,0,1,1,3.9,3,0,0,1,1,1,0,0,0,0,0
1657310,0,1,0,3,1,2.8,1,0,0,1,4,2,0,1,0,1,0
1668309,1,1,0,5,0,3.4,1,0,0,2,1,1,0,0,0,0,0
1691878,0,1,0,2,1,3.3,1,0,1,0,11,3,0,1,0,1,0
1684847,1,1,0,1,1,3.8,1,1,0,0,1,1,0,0,0,0,0
1687938,1,1,0,7,1,3.4,3,0,1,1,10,1,0,0,0,0,0
1666304,1,1,0,3,0,3.8,3,0,0,0,5,2,0,0,0,0,0
1686883,0,1,0,1,1,3.3,3,0,0,0,2,3,0,1,0,1,0
1688597,1,1,0,2,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1673940,1,1,0,5,0,3.4,3,1,0,1,7,1,0,0,0,0,0
1692217,1,1,0,3,0,2.7,1,0,1,0,13,1,0,0,0,0,0
1560127,1,1,0,1,1,3.5,1,0,1,0,8,3,0,0,0,0,0
1678458,0,1,0,1,0,3.4,1,0,0,1,12,2,0,0,0,0,0
1679589,1,1,0,1,1,3.5,2,0,0,0,10,1,0,0,0,0,0
1577641,1,1,0,5,1,3.6,2,1,1,2,10,1,0,0,0,0,0
1405066,1,1,0,1,1,3.5,1,1,0,1,14,2,0,0,0,0,0
1650368,1,1,0,4,1,3.7,3,0,0,1,10,1,0,0,0,0,0
1687812,1,2,0,1,1,3.8,1,1,0,2,1,1,0,0,0,0,0
1599937,1,1,0,1,1,3.8,1,0,0,1,1,1,0,0,0,0,0
1673131,1,1,0,3,1,3,1,0,0,2,1,1,0,0,0,0,0
1616977,1,1,0,1,1,3.8,3,0,0,1,12,2,0,0,0,0,0
1680798,1,1,0,1,0,3.3,1,0,0,0,1,1,0,0,0,0,0
1683669,1,1,0,1,1,3.6,1,0,0,0,15,3,0,0,0,0,1
1616507,0,1,0,3,1,3.3,3,0,0,2,13,1,0,0,0,0,0
1390608,1,1,0,1,1,3.3,3,0,1,0,5,2,0,0,0,0,0
1695089,1,1,0,3,1,3.7,3,0,0,2,3,2,0,0,0,0,0
1562820,0,1,0,1,1,3.5,1,0,1,0,5,2,1,1,0,1,0
1578552,0,1,0,1,0,3.5,3,1,0,2,6,3,0,1,0,1,0
1637325,1,1,0,1,1,3.8,1,0,0,0,11,2,0,1,0,1,0
1691797,0,1,0,1,0,3.7,1,0,0,1,1,1,0,0,0,0,0
1692051,0,1,0,6,1,3.4,3,0,0,0,10,1,0,0,0,0,0
1687083,1,1,0,3,1,3,3,0,0,1,10,1,0,0,0,0,0
1570189,1,1,0,4,1,3.5,3,0,0,0,10,1,0,0,0,0,0
1679353,1,1,0,1,1,3.8,1,0,1,0,1,1,0,0,0,0,0
1580998,1,1,0,5,0,3.7,2,1,0,0,10,1,0,0,0,0,0
1555154,1,1,0,1,1,3.2,2,0,0,0,10,1,0,0,0,0,0
1627423,1,1,0,1,1,3.5,3,0,0,0,10,1,0,0,0,0,0
1353573,0,1,0,3,1,3.7,1,1,0,0,2,2,0,1,0,1,0
1670458,0,1,0,4,0,3.5,1,0,0,2,16,1,0,0,0,0,0
1230427,1,2,1,1,1,3.8,3,0,0,0,8,3,1,0,0,1,0
1678409,0,2,0,1,1,3.6,3,0,1,1,3,2,0,0,0,0,0
1666737,1,1,0,1,1,3.5,3,1,0,0,8,2,0,1,0,1,0
1522654,1,1,0,5,1,3.7,1,1,0,2,1,1,0,0,0,0,0
1471985,1,1,0,1,1,3.7,1,0,0,0,13,1,0,0,0,0,0
1633949,1,1,0,2,1,3.6,3,0,0,0,10,1,0,0,0,0,0
1620668,1,1,0,1,1,3.8,3,1,0,1,3,3,0,0,0,0,0
1639046,1,1,0,4,0,3,1,0,0,1,1,1,0,0,0,0,0
1605440,1,1,0,2,1,3.7,1,0,0,2,1,1,0,0,0,0,0
1513435,1,1,1,1,1,3.8,1,0,0,0,5,2,1,0,0,1,0
1628811,1,1,0,1,1,3.8,1,1,0,0,14,3,0,0,0,0,0
1668504,1,2,0,1,0,2.9,1,0,0,1,12,2,0,0,0,0,0
1677789,1,1,0,1,0,3.9,1,1,1,0,12,2,0,0,0,0,0
1678366,1,1,0,1,1,3.8,3,1,0,0,10,1,0,0,0,0,0
1685080,1,1,0,1,1,3.1,3,0,1,0,13,1,0,0,0,0,0
1517788,1,1,0,5,1,3.5,3,1,1,0,10,1,0,0,0,0,0
1622907,1,1,0,3,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1654785,0,1,0,2,0,3.5,1,0,1,0,18,2,0,0,1,1,0
1682693,1,1,0,1,1,3.5,1,0,0,2,1,1,0,1,0,1,0
1528372,0,2,0,1,1,3.7,1,1,0,0,3,2,0,0,0,0,0
1422984,0,1,0,1,1,2.6,3,0,0,0,12,3,0,0,0,0,0
1613549,1,1,0,5,1,3,1,1,0,1,1,1,0,0,0,0,0
1570389,0,1,0,1,1,3.5,1,0,0,0,3,2,0,0,0,0,0
1682847,0,1,0,1,0,3.5,1,0,0,0,12,2,0,0,0,0,0
1673494,0,1,0,1,1,3.9,1,0,1,0,2,3,0,1,0,1,0
1632481,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1658664,1,1,0,2,1,3.3,3,0,0,0,9,3,0,1,0,1,0
1585697,0,1,0,2,1,3.7,1,0,0,0,9,2,0,1,0,1,0
1681898,1,1,0,1,1,3.9,3,0,0,0,10,1,0,0,0,0,0
1655923,1,1,0,1,1,2.6,1,0,1,0,1,1,0,0,0,0,0
1641528,1,1,0,1,1,3.6,1,0,0,0,8,3,0,0,0,0,0
1676777,1,1,0,5,1,3.2,1,1,1,2,2,2,0,1,0,1,0
1668416,1,1,0,1,1,3.7,3,1,0,1,10,1,0,0,0,0,0
1590439,1,1,0,1,1,3.9,1,0,1,0,8,3,1,1,0,1,0
1667778,1,1,0,1,1,3.5,1,0,0,2,2,2,0,1,0,1,0
1671798,0,1,0,1,1,3.8,3,0,1,0,10,1,0,0,0,0,0
1652815,1,1,0,4,1,2.9,1,0,1,0,1,1,0,0,0,0,0
1689378,0,1,0,5,1,3.4,3,0,0,1,10,1,0,0,0,0,0
1653640,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1388188,0,1,0,1,1,3.7,1,0,0,0,13,1,0,0,0,0,0
